Timestamp,Channel_1
294112.8695831834,16
294112.8697151835,16
294112.8884062953,16
294112.88843279524,16
294112.8884416953,16
294112.8884488953,16
294112.90248220414,16
294112.90251580416,16
294112.90342400473,16
294112.90344090475,16
294112.92001421517,16
294112.9200423152,16
294112.9209810158,16
294112.92100981576,16
294112.93681412574,16
294112.9369061258,16
294112.9392683273,16
294112.93929432734,16
294112.9529351359,16
294112.9529661359,16
294112.9541265366,16
294112.95490903716,16
294112.97131744743,16
294112.9723131481,16
294112.97359484894,16
294112.9747539497,16
294112.98712175747,16
294112.987987358,16
294112.98858175834,16
294112.9893094588,16
294113.00619496946,16
294113.0072125701,16
294113.00806077063,16
294113.00905037124,16
294113.0223809797,16
294113.0233569803,16
294113.02412088076,16
294113.0248931812,16
294113.0364304885,16
294113.03736688907,16
294113.0373850891,16
294113.0381458896,16
294113.05694100144,16
294113.06162890437,16
294113.06165140436,16
294113.0630896053,16
294113.0699706096,16
294113.0710912103,16
294113.0711097103,16
294113.0711173104,16
294113.08869532146,16
294113.08980732213,16
294113.0898281221,16
294113.08983842214,16
294113.1028030303,16
294113.10416083114,16
294113.10419823125,16
294113.1042088312,16
294113.12029984134,16
294113.1212164419,16
294113.12123474194,16
294113.1212413419,16
294113.13635855145,16
294113.13638395147,16
294113.1363933515,16
294113.1364015515,16
294113.1537754624,16
294113.15380856243,16
294113.15382046247,16
294113.15392436256,16
294113.17001727264,16
294113.17015157273,16
294113.17128507345,16
294113.1713055735,16
294113.18876868446,16
294113.1888270845,16
294113.1901078853,16
294113.19092918583,16
294113.2032955936,16
294113.2033527937,16
294113.20427439426,16
294113.20497819467,16
294113.22173910524,16
294113.22184440534,16
294113.22401850665,16
294113.2250013073,16
294113.2364473145,16
294113.2364719145,16
294113.23740121507,16
294113.23812941555,16
294113.2543858258,16
294113.2545217259,16
294113.25655552716,16
294113.2581201281,16
294113.26971743547,16
294113.26974393544,16
294113.2708131362,16
294113.2716375367,16
294113.2878187469,16
294113.28784844687,16
294113.2887856475,16
294113.28993894823,16
294113.30348435673,16
294113.3044049573,16
294113.3044249574,16
294113.30443715735,16
294113.32351656933,16
294113.32478677016,16
294113.32480677014,16
294113.32481727016,16
294113.3368081777,16
294113.33782797836,16
294113.33785137837,16
294113.33785777836,16
294113.35335628816,16
294113.35465358896,16
294113.35467648896,16
294113.35468528897,16
294113.37037729885,16
294113.3716091997,16
294113.3716498997,16
294113.37167379964,16
294113.38646550896,16
294113.3875572097,16
294113.38759210974,16
294113.38760140975,16
294113.4062885215,16
294113.40750422224,16
294113.4075423223,16
294113.4075522223,16
294113.41998483014,16
294113.42077843065,16
294113.42080863065,16
294113.4214996311,16
294113.43783874135,16
294113.43926634226,16
294113.44021294283,16
294113.44095094333,16
294113.45301465096,16
294113.4540701516,16
294113.4550453522,16
294113.45588855277,16
294113.47113636235,16
294113.4711927624,16
294113.4724761632,16
294113.4734982638,16
294113.4865630721,16
294113.4865960721,16
294113.4875381727,16
294113.48840687325,16
294113.5078103855,0
294113.5228367949,0
294113.5401774058,0
294113.5564442161,0
294113.57258302625,0
294113.59037353744,0
294113.60642444756,0
294113.6270893606,0
294113.64310887066,0
294113.6583344803,0
294113.6744735904,0
294113.6924737018,0
294113.70795361156,0
294113.72430882184,0
294113.7409716323,0
294113.75683134235,0
294113.7744337534,0
294113.7908873638,0
294113.8079024745,0
294113.8273363868,0
294113.83925179427,0
294113.8590388067,0
294113.87315581564,0
294113.89479292923,0
294113.9085749379,0
294113.92594854883,0
294113.94254255935,0
294113.956355568,0
294113.9824267844,0
294113.98957588896,0
294114.0085860009,0
294114.0233793102,0
294114.0401642208,0
294114.06213023467,0
294114.07289524144,0
294114.0910476529,0
294114.1106815652,0
294114.12384037353,0
294114.13994408364,0
294114.16046959657,0
294114.17295660445,0
294114.1901040153,0
294114.20805852656,0
294114.22421623673,0
294114.24480794976,0
294114.2612859601,0
294114.27377126797,0
294114.29169407923,0
294114.3109666914,0
294114.32816900226,0
294114.3395557094,0
294114.35776242084,0
294114.3735985309,0
294114.39420354384,0
294114.40642045153,0
294114.4255548636,0
294114.44058967306,0
294114.4589431846,0
294114.4746364945,0
294114.49198690546,0
294114.5044313133,16
294114.5044628133,16
294114.5052984138,16
294114.50531801383,16
294114.5225594247,16
294114.5225893247,16
294114.52358122537,16
294114.52362242533,16
294114.5375988342,16
294114.53764783416,16
294114.53859063477,16
294114.53860823484,16
294114.55563904555,16
294114.55568004557,16
294114.55649444606,16
294114.55651444604,16
294114.5714607555,16
294114.57152235555,16
294114.57238615607,16
294114.57240675605,16
294114.5874807656,16
294114.5875058656,16
294114.5884609662,16
294114.5884786662,16
294114.6074629782,16
294114.6075227782,16
294114.60846877884,16
294114.60913977923,16
294114.62132678693,16
294114.621408587,16
294114.62234018755,16
294114.622987288,16
294114.6377830973,16
294114.63887489797,16
294114.638890898,16
294114.63946979836,16
294114.6544579078,16
294114.6552750083,16
294114.6552978083,16
294114.6560769088,16
294114.6711447183,16
294114.672254719,16
294114.672275119,16
294114.6730424195,16
294114.6877645288,16
294114.68874942936,16
294114.6887959294,16
294114.68970863003,16
294114.7042189391,16
294114.7052723398,16
294114.7052910398,16
294114.70599494025,16
294114.7210606497,16
294114.72207485035,16
294114.72210855037,16
294114.7221285504,16
294114.7428069634,16
294114.74443116446,16
294114.7444550645,16
294114.74446596444,16
294114.7540020705,16
294114.7550368712,16
294114.7550681711,16
294114.75507957116,16
294114.7717819817,16
294114.7727221823,16
294114.7736648829,16
294114.77369668294,16
294114.788100092,16
294114.7889148925,16
294114.789691893,16
294114.789710293,16
294114.8041979021,16
294114.80426710215,16
294114.805576403,16
294114.805596203,16
294114.82164821314,16
294114.82167851314,16
294114.8227454138,16
294114.82276341383,16
294114.84199902596,16
294114.84202822595,16
294114.8430871266,16
294114.843671427,16
294114.85493413405,16
294114.85500743415,16
294114.856374035,16
294114.8575751358,16
294114.8750193467,16
294114.87505404674,16
294114.87603004737,16
294114.8768154479,16
294114.8874043545,16
294114.8874286546,16
294114.88854565524,16
294114.88925805566,16
294114.9051453657,16
294114.90518646577,16
294114.90519786574,16
294114.9060113663,16
294114.9263371791,16
294114.92636237905,16
294114.92637027905,16
294114.92707637954,16
294114.93791518634,16
294114.9380014864,16
294114.9380414864,16
294114.93906248704,16
294114.9545791968,16
294114.9546221969,16
294114.95475549693,16
294114.954790597,16
294114.9711931073,16
294114.97218630795,16
294114.97220390796,16
294114.97221100796,16
294114.9878549178,16
294114.9889637185,16
294114.98898401856,16
294114.9889935185,16
294115.00423172815,16
294115.0059316292,16
294115.0059569292,16
294115.00596802926,16
294115.021497439,16
294115.02250793966,16
294115.02253573964,16
294115.0225474397,16
294115.0384553497,16
294115.0397965505,16
294115.0406349511,16
294115.0406646511,16
294115.0545203598,16
294115.05597736075,16
294115.0571334614,16
294115.0571541615,16
294115.0714115705,16
294115.072353971,16
294115.0729474714,16
294115.07348277175,16
294115.0910419828,16
294115.0917519833,16
294115.09226598364,16
294115.0927800839,16
294115.1091585942,16
294115.11057329515,16
294115.1113428956,16
294115.1121373961,16
294115.12217100244,16
294115.124756204,16
294115.1256380046,16
294115.1263679051,16
294115.137386612,16
294115.13743571204,16
294115.1387592129,16
294115.1395741134,16
294115.1550212231,16
294115.15506452316,16
294115.15584112366,16
294115.156453524,16
294115.17428903526,16
294115.17431283527,16
294115.1743212353,16
294115.17514203576,16
294115.18824714405,16
294115.1882762441,16
294115.1882862441,16
294115.1882926441,16
294115.20505005465,16
294115.2050829546,16
294115.2050953547,16
294115.2051034547,16
294115.2213246649,16
294115.22143826494,16
294115.22152606497,16
294115.22154246503,16
294115.2379923754,16
294115.23813087546,16
294115.23814477545,16
294115.2381560755,16
294115.2545745858,16
294115.2547480859,16
294115.25477438595,16
294115.25478188595,16
294115.2716177966,16
294115.2716444966,16
294115.27165669657,16
294115.2716701966,16
294115.28945770784,16
294115.2900313082,16
294115.2900593082,16
294115.2900689082,16
294115.30455741734,16
294115.3054932179,16
294115.30634571845,16
294115.3071490189,16
294115.3257817307,16
294115.32683023135,16
294115.32771843194,16
294115.3285255324,16
294115.33788313833,16
294115.33878373884,16
294115.33946803934,16
294115.34016313974,16
294115.35489804903,16
294115.3568520503,16
294115.3576394508,16
294115.35814475105,16
294115.37100285914,16
294115.3719826598,16
294115.37276296027,16
294115.3734244607,16
294115.3883912701,16
294115.3896347709,16
294115.3904872715,16
294115.3911916719,16
294115.4044017802,16
294115.40536308085,16
294115.40611288126,16
294115.40673948167,16
294115.4228470918,16
294115.42431469273,16
294115.4251432933,16
294115.42516299326,16
294115.4378216012,16
294115.4387673019,16
294115.4387861019,16
294115.4387939019,16
294115.4558435126,16
294115.4568899133,16
294115.4569113133,16
294115.4569225133,16
294115.4713893224,16
294115.4714183224,16
294115.4714274224,16
294115.4714335224,16
294115.48821683304,16
294115.48824003304,16
294115.48825023306,16
294115.488260133,16
294115.508856646,0
294115.524619856,0
294115.5412052664,0
294115.559546778,0
294115.57370198687,0
294115.59145059803,0
294115.60807550856,0
294115.62669352023,0
294115.6419930299,0
294115.65754353965,0
294115.6788639531,0
294115.6923409616,0
294115.70889537205,0
294115.72400368156,0
294115.7441411942,0
294115.76033110445,0
294115.77605051437,0
294115.7920050244,0
294115.810448236,0
294115.8239076445,0
294115.8444784574,0
294115.8600310673,0
294115.8768731778,0
294115.89115528687,0
294115.91270900046,0
294115.9246049079,0
294115.9419278188,0
294115.961268631,0
294115.97555214004,0
294115.9910658498,0
294116.00732306007,0
294116.02453107084,0
294116.0420192819,0
294116.0633598953,0
294116.073964802,0
294116.09178231325,0
294116.11039552494,0
294116.1305206376,0
294116.1405293439,0
294116.1589554556,0
294116.1761373664,0
294116.1955859786,0
294116.2071360859,0
294116.223208296,0
294116.24227570806,0
294116.26155392017,0
294116.2805039321,0
294116.29199983936,0
294116.30848454975,0
294116.3272227616,0
294116.34143367055,0
294116.35973748204,0
294116.3750388916,0
294116.3932438031,0
294116.4076874123,0
294116.4290844257,0
294116.4412451334,0
294116.45930654474,0
294116.47406985407,0
294116.4922428655,0
294116.5053954738,16
294116.50542677386,16
294116.50543837383,16
294116.5062813744,16
294116.5225927846,16
294116.5226475847,16
294116.5226801847,16
294116.5234970852,16
294116.5400938957,16
294116.54011869564,16
294116.54012909567,16
294116.5411858964,16
294116.5559052056,16
294116.5559507056,16
294116.55596370564,16
294116.55688160623,16
294116.57226001594,16
294116.57228461595,16
294116.5722933159,16
294116.573902617,16
294116.5896915269,16
294116.58977472695,16
294116.589796527,16
294116.5907143276,16
294116.60604373715,16
294116.60609613726,16
294116.6061117372,16
294116.6061222372,16
294116.62194944726,16
294116.62198374723,16
294116.62202404725,16
294116.6220393473,16
294116.6444434614,16
294116.6455248621,16
294116.64636576263,16
294116.6463825626,16
294116.6554586683,16
294116.6563573689,16
294116.6570512693,16
294116.6570820694,16
294116.67301647936,16
294116.67416068015,16
294116.6750711806,16
294116.6750841807,16
294116.6886273892,16
294116.6894348897,16
294116.69028849027,16
294116.6903135903,16
294116.7069902008,16
294116.70789660135,16
294116.7084783017,16
294116.7084929017,16
294116.7220673103,16
294116.7229771109,16
294116.72389191145,16
294116.724713112,16
294116.7389566209,16
294116.7398838215,16
294116.740690222,16
294116.74139632244,16
294116.7604897345,16
294116.76169923524,16
294116.76231073565,16
294116.76282373595,16
294116.7720955418,16
294116.7731830425,16
294116.7732020425,16
294116.773956543,16
294116.7906791535,16
294116.7918020542,16
294116.7918243542,16
294116.7925442547,16
294116.8051350626,16
294116.8051609626,16
294116.8051706626,16
294116.8062633633,16
294116.82327717403,16
294116.8232983741,16
294116.82330497407,16
294116.8243051747,16
294116.84241868614,16
294116.8424516861,16
294116.8424762861,16
294116.8425272862,16
294116.85540159425,16
294116.85546759435,16
294116.8555819944,16
294116.8555979944,16
294116.8738734059,16
294116.8738947059,16
294116.8739011059,16
294116.87390660594,16
294116.8923995176,16
294116.8924247176,16
294116.89243591763,16
294116.8924430176,16
294116.90729872696,16
294116.90732292697,16
294116.90807212744,16
294116.90808762744,16
294116.9223276364,16
294116.92235993646,16
294116.92315773695,16
294116.923182137,16
294116.94646355166,16
294116.9466419518,16
294116.9476767524,16
294116.9484363529,16
294116.9555694574,16
294116.9556039574,16
294116.9564294579,16
294116.95710325835,16
294116.97266986815,16
294116.97344906867,16
294116.97415776906,16
294116.9749640696,16
294116.9889296784,16
294116.9897515789,16
294116.99051647936,16
294116.9912735799,16
294117.00569088897,16
294117.00740989,16
294117.0082636906,16
294117.00895069103,16
294117.02610320185,16
294117.0273827026,16
294117.02832180326,16
294117.0292388038,16
294117.0389066099,16
294117.0397640104,16
294117.03978781047,16
294117.04049721087,16
294117.0595107229,16
294117.0633037252,16
294117.0633361252,16
294117.06430752587,16
294117.07261423115,16
294117.0736290318,16
294117.07365713175,16
294117.07366453175,16
294117.09313174407,16
294117.0941932447,16
294117.09421254473,16
294117.0942265447,16
294117.1056461519,16
294117.1068210527,16
294117.1068518527,16
294117.1068646527,16
294117.12285376276,16
294117.1239600635,16
294117.12397886347,16
294117.1239877635,16
294117.1409265741,16
294117.1409561742,16
294117.14097007416,16
294117.14097817417,16
294117.1580341849,16
294117.15806758497,16
294117.15807928494,16
294117.15808998497,16
294117.172456694,16
294117.17247889406,16
294117.1732870945,16
294117.17330009455,16
294117.194688508,16
294117.19471590803,16
294117.1955838086,16
294117.1961397089,16
294117.2059184151,16
294117.20594641514,16
294117.2068042156,16
294117.20766591624,16
294117.2225637256,16
294117.2225927256,16
294117.2233840261,16
294117.22395732644,16
294117.2427290383,16
294117.2427618383,16
294117.24365683884,16
294117.24438713933,16
294117.2560156467,16
294117.25605974667,16
294117.2569813472,16
294117.25760884763,16
294117.2727296572,16
294117.2727543572,16
294117.27354595764,16
294117.2742891582,16
294117.2924718696,16
294117.29251436965,16
294117.29362357035,16
294117.29443997086,16
294117.305709478,16
294117.30668707856,16
294117.30671517854,16
294117.3067224786,16
294117.32299788884,16
294117.3240074895,16
294117.3240523895,16
294117.3240624895,16
294117.3421080009,16
294117.3429313014,16
294117.34295300144,16
294117.3429586014,16
294117.3564805099,16
294117.35763331066,16
294117.3576594107,16
294117.3576685107,16
294117.3728455202,16
294117.3738937209,16
294117.3739187209,16
294117.3739254209,16
294117.3924641326,16
294117.39332123316,16
294117.3933460332,16
294117.3933546332,16
294117.4082037425,16
294117.408984343,16
294117.408998643,16
294117.40900584304,16
294117.42290235177,16
294117.42367115227,16
294117.4237140523,16
294117.4242676527,16
294117.4424144641,16
294117.4432611646,16
294117.443892365,16
294117.4445401654,16
294117.45633157284,16
294117.45713677333,16
294117.4578409738,16
294117.45855787426,16
294117.4781180865,16
294117.4781430866,16
294117.47916258726,16
294117.47971348756,16
294117.48948869377,16
294117.48951929377,16
294117.4905091944,16
294117.49124929484,16
294117.5090966061,0
294117.5260085167,0
294117.5419774268,0
294117.56673494243,0
294117.5776019492,0
294117.59368015936,0
294117.60958396934,0
294117.62592147966,0
294117.6424878901,0
294117.6591456006,0
294117.67515671067,0
294117.69622022397,0
294117.70909933205,0
294117.72682254325,0
294117.7411481523,0
294117.76730616874,0
294117.77526197373,0
294117.79269418475,0
294117.81016799575,0
294117.8263612059,0
294117.84774901945,0
294117.85811952595,0
294117.87646013754,0
